Date,Date_Local,CO,NO,NO2,PM2_5,O3
8/11/2022 1:00,8/11/2022 2:00,0.131,0.3,4.4,5,10.3
8/11/2022 2:00,8/11/2022 3:00,0.134,0.3,6,4,7.6
8/11/2022 3:00,8/11/2022 4:00,0.137,0.5,7.5,2,5.8
8/11/2022 4:00,8/11/2022 5:00,0.155,1.1,7.2,1,NA
8/11/2022 5:00,8/11/2022 6:00,0.161,1.3,6,5,NA
8/11/2022 6:00,8/11/2022 7:00,0.179,3.3,7.2,5,13.2
8/11/2022 7:00,8/11/2022 8:00,NA,NA,NA,5,23.4
8/11/2022 8:00,8/11/2022 9:00,NA,NA,NA,4,26.6
8/11/2022 9:00,8/11/2022 10:00,0.251,1.8,6.2,6,29.8
8/11/2022 10:00,8/11/2022 11:00,0.233,NA,NA,10,25.2
8/11/2022 11:00,8/11/2022 12:00,0.341,0.9,3.6,10,26.9
8/11/2022 12:00,8/11/2022 13:00,0.138,0.7,1.9,8,31
8/11/2022 13:00,8/11/2022 14:00,0.134,0.4,1.9,6,33.6
8/11/2022 14:00,8/11/2022 15:00,0.137,0.5,1.9,7,35.4
8/11/2022 15:00,8/11/2022 16:00,0.141,0.4,2,6,36.4
8/11/2022 16:00,8/11/2022 17:00,0.141,0.4,2.1,6,37.8
8/11/2022 17:00,8/11/2022 18:00,0.139,0.3,2,6,36.4
8/11/2022 18:00,8/11/2022 19:00,0.149,0.2,3.2,7,34.7
8/11/2022 19:00,8/11/2022 20:00,0.142,0.2,3,6,36.6
8/11/2022 20:00,8/11/2022 21:00,0.14,0.3,3,8,36
8/11/2022 21:00,8/11/2022 22:00,0.143,0.3,4,6,34.2
8/11/2022 22:00,8/11/2022 23:00,0.144,0.4,3.4,10,35.8
8/11/2022 23:00,8/12/2022 0:00,NA,0.8,4.4,7,37.5
8/12/2022 0:00,8/12/2022 1:00,NA,NA,NA,8,35.9
8/12/2022 1:00,8/12/2022 2:00,NA,NA,NA,7,29.4
8/12/2022 2:00,8/12/2022 3:00,NA,NA,NA,5,28
8/12/2022 3:00,8/12/2022 4:00,0.126,0.1,2.5,4,29.9
8/12/2022 4:00,8/12/2022 5:00,0.13,0.1,2.8,6,27.3
8/12/2022 5:00,8/12/2022 6:00,0.147,0.2,3.2,9,24.1
8/12/2022 6:00,8/12/2022 7:00,0.148,0.7,3.5,5,21.2
8/12/2022 7:00,8/12/2022 8:00,0.131,0.9,2.3,5,22.5
8/12/2022 8:00,8/12/2022 9:00,0.119,0.6,1.7,10,25.8
8/12/2022 9:00,8/12/2022 10:00,NA,0.5,1.7,10,29.9
8/12/2022 10:00,8/12/2022 11:00,NA,0.4,3.6,5,34.3
8/12/2022 11:00,8/12/2022 12:00,NA,0.4,3.5,5,38.3
8/12/2022 12:00,8/12/2022 13:00,NA,0.3,3.9,6,41.9
8/12/2022 13:00,8/12/2022 14:00,NA,0.4,1.6,5,42.9
8/12/2022 14:00,8/12/2022 15:00,0.113,0.2,1.5,NA,43
8/12/2022 15:00,8/12/2022 16:00,0.106,0.4,1.4,NA,40.9
8/12/2022 16:00,8/12/2022 17:00,0.116,0.4,1.9,NA,44.9
8/12/2022 17:00,8/12/2022 18:00,0.164,0.2,2.8,NA,51
8/12/2022 18:00,8/12/2022 19:00,0.154,0.1,2.4,NA,44.3
8/12/2022 19:00,8/12/2022 20:00,0.131,0,1.5,NA,34.7
8/12/2022 20:00,8/12/2022 21:00,0.151,0.2,3.1,NA,29.1
8/12/2022 21:00,8/12/2022 22:00,0.179,0.2,5.1,NA,21.3
8/12/2022 22:00,8/12/2022 23:00,0.182,1.5,6.7,NA,13.6
8/12/2022 23:00,8/13/2022 0:00,NA,0.5,7,NA,14.7
8/13/2022 0:00,8/13/2022 1:00,0.161,0.2,5,NA,17.8
8/13/2022 1:00,8/13/2022 2:00,0.129,0,3.2,NA,20.5
8/13/2022 2:00,8/13/2022 3:00,0.125,0.1,2.8,NA,21.1
8/13/2022 3:00,8/13/2022 4:00,0.116,0,2.5,NA,21.2
8/13/2022 4:00,8/13/2022 5:00,0.114,0.1,2,NA,22
8/13/2022 5:00,8/13/2022 6:00,0.136,0.2,3.1,NA,19.9
8/13/2022 6:00,8/13/2022 7:00,0.127,0.4,2.8,NA,19.9
8/13/2022 7:00,8/13/2022 8:00,0.121,0.7,2.1,NA,20.6
8/13/2022 8:00,8/13/2022 9:00,0.115,0.5,1.2,NA,22.7
8/13/2022 9:00,8/13/2022 10:00,0.111,0.3,0.9,NA,26
8/13/2022 10:00,8/13/2022 11:00,0.107,0.4,0.7,NA,30.6
8/13/2022 11:00,8/13/2022 12:00,0.105,0.4,0.9,NA,32.4
8/13/2022 12:00,8/13/2022 13:00,0.107,0.2,0.7,NA,33.5
8/13/2022 13:00,8/13/2022 14:00,0.107,0.2,0.6,NA,35.1
8/13/2022 14:00,8/13/2022 15:00,0.117,0.2,1.3,NA,38.5
8/13/2022 15:00,8/13/2022 16:00,0.127,0.1,1.6,NA,41.3
8/13/2022 16:00,8/13/2022 17:00,0.128,0.1,1.6,NA,39
8/13/2022 17:00,8/13/2022 18:00,0.13,0.1,1.8,NA,34
8/13/2022 18:00,8/13/2022 19:00,0.139,0,3.3,NA,31.7
8/13/2022 19:00,8/13/2022 20:00,0.162,0.1,4.8,NA,23.6
8/13/2022 20:00,8/13/2022 21:00,0.145,0.1,2.9,NA,18.2
8/13/2022 21:00,8/13/2022 22:00,0.176,0.9,5.5,NA,12.7
8/13/2022 22:00,8/13/2022 23:00,0.201,0.9,8.7,NA,5.9
8/13/2022 23:00,8/14/2022 0:00,NA,2.1,9.2,NA,3.2
8/14/2022 0:00,8/14/2022 1:00,0.283,0.8,9,NA,3.2
8/14/2022 1:00,8/14/2022 2:00,0.288,2,9.6,NA,2.4
8/14/2022 2:00,8/14/2022 3:00,0.272,1.5,9.2,NA,3.9
8/14/2022 3:00,8/14/2022 4:00,0.274,1.5,8.9,NA,2.9
8/14/2022 4:00,8/14/2022 5:00,0.257,1.9,8.6,NA,3
8/14/2022 5:00,8/14/2022 6:00,0.392,2.5,7.2,NA,4.3
8/14/2022 6:00,8/14/2022 7:00,0.201,2.5,4.1,NA,11.2
8/14/2022 7:00,8/14/2022 8:00,0.147,1.8,2.6,NA,17
8/14/2022 8:00,8/14/2022 9:00,0.119,0.6,1.1,NA,22.7
8/14/2022 9:00,8/14/2022 10:00,0.109,0.5,0.8,NA,27.2
8/14/2022 10:00,8/14/2022 11:00,0.109,0.2,0.6,NA,31.2
8/14/2022 11:00,8/14/2022 12:00,0.104,0.3,0.6,NA,35.1
8/14/2022 12:00,8/14/2022 13:00,0.107,0.5,0.8,NA,37.5
8/14/2022 13:00,8/14/2022 14:00,0.108,0.3,0.9,NA,37.6
8/14/2022 14:00,8/14/2022 15:00,0.132,0.4,1.7,NA,39.8
8/14/2022 15:00,8/14/2022 16:00,0.138,0.3,1.7,NA,39.3
8/14/2022 16:00,8/14/2022 17:00,0.142,0.3,2.1,NA,35.1
8/14/2022 17:00,8/14/2022 18:00,0.151,0.2,2.9,NA,34.7
8/14/2022 18:00,8/14/2022 19:00,0.158,0.2,3.8,NA,36.2
8/14/2022 19:00,8/14/2022 20:00,0.163,0,4.5,NA,32.4
8/14/2022 20:00,8/14/2022 21:00,0.152,0.1,3.9,NA,31.5
8/14/2022 21:00,8/14/2022 22:00,0.148,0.1,3.8,NA,33.6
8/14/2022 22:00,8/14/2022 23:00,0.16,0,5.8,NA,30
8/14/2022 23:00,8/15/2022 0:00,NA,0.3,7.9,NA,27.5
8/15/2022 0:00,8/15/2022 1:00,NA,NA,NA,NA,24.3
8/15/2022 1:00,8/15/2022 2:00,NA,NA,NA,NA,25.5
8/15/2022 2:00,8/15/2022 3:00,0.172,0.2,7.6,NA,15.7
8/15/2022 3:00,8/15/2022 4:00,0.173,0.3,8.6,NA,11.2
8/15/2022 4:00,8/15/2022 5:00,0.211,0.7,8.8,NA,7.3
8/15/2022 5:00,8/15/2022 6:00,1.051,9.8,15.8,NA,2.8
8/15/2022 6:00,8/15/2022 7:00,0.469,9.9,15.5,NA,8.1
8/15/2022 7:00,8/15/2022 8:00,0.267,4.2,11.2,NA,25.3
8/15/2022 8:00,8/15/2022 9:00,0.193,1,5.3,NA,40
8/15/2022 9:00,8/15/2022 10:00,0.181,NA,NA,NA,47.3
8/15/2022 10:00,8/15/2022 11:00,0.162,NA,NA,NA,53.5
8/15/2022 11:00,8/15/2022 12:00,0.161,NA,NA,NA,53.8
8/15/2022 12:00,8/15/2022 13:00,0.135,NA,NA,NA,47.5
8/15/2022 13:00,8/15/2022 14:00,0.14,NA,NA,NA,53.3
8/15/2022 14:00,8/15/2022 15:00,0.137,0.3,1.8,NA,50.3
8/15/2022 15:00,8/15/2022 16:00,0.129,0.2,1.7,0,46.6
8/15/2022 16:00,8/15/2022 17:00,0.127,0.2,1.7,2,43.4
8/15/2022 17:00,8/15/2022 18:00,0.13,0.1,2.1,0,40.8
8/15/2022 18:00,8/15/2022 19:00,0.129,0.1,2.4,-1,39.2
8/15/2022 19:00,8/15/2022 20:00,0.133,0.1,4.8,1,33.4
8/15/2022 20:00,8/15/2022 21:00,0.147,0,6.1,1,26.1
8/15/2022 21:00,8/15/2022 22:00,0.155,0.1,4.6,1,24.3
8/15/2022 22:00,8/15/2022 23:00,0.138,0.1,3.8,-3,23.7
8/15/2022 23:00,8/16/2022 0:00,NA,0.1,4.4,-3,21.2
8/16/2022 0:00,8/16/2022 1:00,0.149,0.1,6.2,3,17.9
8/16/2022 1:00,8/16/2022 2:00,0.17,0,6.9,6,15
8/16/2022 2:00,8/16/2022 3:00,0.176,0.1,8.1,3,14.1
8/16/2022 3:00,8/16/2022 4:00,0.17,0,7.2,3,14
8/16/2022 4:00,8/16/2022 5:00,0.199,0.2,8,2,NA
8/16/2022 5:00,8/16/2022 6:00,0.236,2.1,10.5,0,11.4
8/16/2022 6:00,8/16/2022 7:00,0.222,3,8.2,3,17.6
8/16/2022 7:00,8/16/2022 8:00,0.164,1.7,5,7,27.5
8/16/2022 8:00,8/16/2022 9:00,0.147,0.8,2.8,6,35.1
8/16/2022 9:00,8/16/2022 10:00,0.132,0.3,1.1,2,38.1
8/16/2022 10:00,8/16/2022 11:00,0.136,0.2,0.9,4,40
8/16/2022 11:00,8/16/2022 12:00,NA,NA,NA,2,40.3
8/16/2022 12:00,8/16/2022 13:00,NA,NA,NA,1,39.1
8/16/2022 13:00,8/16/2022 14:00,NA,NA,NA,3,35.5
8/16/2022 14:00,8/16/2022 15:00,NA,NA,NA,3,37.4
8/16/2022 15:00,8/16/2022 16:00,NA,NA,NA,3,33.9
8/16/2022 16:00,8/16/2022 17:00,NA,NA,NA,3,32.3
8/16/2022 17:00,8/16/2022 18:00,NA,NA,NA,1,32.5
8/16/2022 18:00,8/16/2022 19:00,NA,NA,NA,2,31.7
8/16/2022 19:00,8/16/2022 20:00,NA,NA,NA,4,29.6
8/16/2022 20:00,8/16/2022 21:00,NA,NA,NA,4,28.3
8/16/2022 21:00,8/16/2022 22:00,NA,NA,NA,2,26.3
8/16/2022 22:00,8/16/2022 23:00,NA,NA,NA,3,23.7
8/16/2022 23:00,8/17/2022 0:00,NA,NA,NA,4,21.9
8/17/2022 0:00,8/17/2022 1:00,NA,NA,NA,7,19.6
8/17/2022 1:00,8/17/2022 2:00,NA,NA,NA,6,19.5
8/17/2022 2:00,8/17/2022 3:00,NA,NA,NA,6,18.6
8/17/2022 3:00,8/17/2022 4:00,NA,NA,NA,5,18.3
8/17/2022 4:00,8/17/2022 5:00,NA,NA,NA,2,18.2
8/17/2022 5:00,8/17/2022 6:00,NA,NA,NA,2,16.9
8/17/2022 6:00,8/17/2022 7:00,NA,NA,NA,2,14.6
8/17/2022 7:00,8/17/2022 8:00,NA,NA,NA,2,15
8/17/2022 8:00,8/17/2022 9:00,NA,NA,NA,2,18.2
8/17/2022 9:00,8/17/2022 10:00,NA,NA,NA,3,22.7
8/17/2022 10:00,8/17/2022 11:00,NA,NA,NA,5,31.7
8/17/2022 11:00,8/17/2022 12:00,NA,NA,NA,4,33.9
8/17/2022 12:00,8/17/2022 13:00,NA,NA,NA,2,32.5
8/17/2022 13:00,8/17/2022 14:00,NA,NA,NA,2,28.9
8/17/2022 14:00,8/17/2022 15:00,NA,NA,NA,3,30.6
8/17/2022 15:00,8/17/2022 16:00,NA,NA,NA,4,34.2
8/17/2022 16:00,8/17/2022 17:00,0.187,0.1,0.8,1,38.3
8/17/2022 17:00,8/17/2022 18:00,0.169,0.1,1.1,0,36.6
8/17/2022 18:00,8/17/2022 19:00,0.161,0,1.7,0,31.8
8/17/2022 19:00,8/17/2022 20:00,0.172,0.3,5,0,27.3
8/17/2022 20:00,8/17/2022 21:00,0.182,0.3,6.1,0,26.8
8/17/2022 21:00,8/17/2022 22:00,0.177,0.4,4.4,0,24.4
8/17/2022 22:00,8/17/2022 23:00,NA,NA,NA,NA,NA
8/17/2022 23:00,8/18/2022 0:00,NA,0.4,3.1,2,20.4
8/18/2022 0:00,8/18/2022 1:00,0.135,0.3,2.5,5,19.9
8/18/2022 1:00,8/18/2022 2:00,0.129,0.4,2.1,1,19.9
8/18/2022 2:00,8/18/2022 3:00,0.12,0.4,1.9,-3,21.7
8/18/2022 3:00,8/18/2022 4:00,0.115,0.3,1.4,1,24.5
8/18/2022 4:00,8/18/2022 5:00,0.117,0.3,1.6,1,NA
8/18/2022 5:00,8/18/2022 6:00,0.125,0.5,2.4,-1,NA
8/18/2022 6:00,8/18/2022 7:00,0.128,0.8,2.3,1,24.5
8/18/2022 7:00,8/18/2022 8:00,0.12,0.7,1.5,1,30.4
8/18/2022 8:00,8/18/2022 9:00,0.111,0.7,1.4,0,34.9
8/18/2022 9:00,8/18/2022 10:00,0.109,0.4,0.9,2,37.6
8/18/2022 10:00,8/18/2022 11:00,0.108,0.5,0.9,2,37.8
8/18/2022 11:00,8/18/2022 12:00,0.109,0.5,1,1,37.7
8/18/2022 12:00,8/18/2022 13:00,0.108,0.5,1,2,36.5
8/18/2022 13:00,8/18/2022 14:00,0.107,0.4,1,0,37.3
8/18/2022 14:00,8/18/2022 15:00,0.103,0.3,0.8,-2,42.3
8/18/2022 15:00,8/18/2022 16:00,0.103,0.4,1.1,-2,43.1
8/18/2022 16:00,8/18/2022 17:00,0.104,0.3,1,-2,43.4
8/18/2022 17:00,8/18/2022 18:00,0.114,0.3,1.3,1,41.3
8/18/2022 18:00,8/18/2022 19:00,0.121,0.2,1.9,1,37.7
8/18/2022 19:00,8/18/2022 20:00,0.137,0.1,3.4,-1,37
8/18/2022 20:00,8/18/2022 21:00,0.154,0.1,4.6,1,35.1
8/18/2022 21:00,8/18/2022 22:00,0.155,0.2,4.8,7,32.5
8/18/2022 22:00,8/18/2022 23:00,0.143,0.2,4.6,5,30.7
8/18/2022 23:00,8/19/2022 0:00,NA,0.2,5.1,1,30.2
8/19/2022 0:00,8/19/2022 1:00,NA,NA,NA,4,31.3
8/19/2022 1:00,8/19/2022 2:00,NA,NA,NA,2,32.5
8/19/2022 2:00,8/19/2022 3:00,NA,NA,NA,0,30.3
8/19/2022 3:00,8/19/2022 4:00,0.143,0.1,3.8,4,27.4
8/19/2022 4:00,8/19/2022 5:00,0.155,0.1,5.2,2,22.7
8/19/2022 5:00,8/19/2022 6:00,0.196,0.4,7,1,19.2
8/19/2022 6:00,8/19/2022 7:00,0.252,1.6,7.7,7,21.6
8/19/2022 7:00,8/19/2022 8:00,0.172,1,3.4,8,30
8/19/2022 8:00,8/19/2022 9:00,0.153,0.6,2.1,6,34.5
8/19/2022 9:00,8/19/2022 10:00,0.138,0.4,1.1,3,34.7
8/19/2022 10:00,8/19/2022 11:00,0.132,0.3,0.8,3,33.5
8/19/2022 11:00,8/19/2022 12:00,0.131,0.3,0.7,1,36
8/19/2022 12:00,8/19/2022 13:00,0.127,0.3,0.7,4,37.6
8/19/2022 13:00,8/19/2022 14:00,0.127,0.3,1,3,42.8
8/19/2022 14:00,8/19/2022 15:00,0.13,0.2,1,2,44.8
8/19/2022 15:00,8/19/2022 16:00,0.137,0.3,1.2,4,46.1
8/19/2022 16:00,8/19/2022 17:00,0.136,0.2,1.2,2,45.8
8/19/2022 17:00,8/19/2022 18:00,0.185,0.2,4.2,2,54.9
8/19/2022 18:00,8/19/2022 19:00,0.201,0.1,5.6,2,57.9
8/19/2022 19:00,8/19/2022 20:00,0.221,0.1,7.2,5,67
8/19/2022 20:00,8/19/2022 21:00,0.221,0.1,7.1,5,62.8
8/19/2022 21:00,8/19/2022 22:00,0.211,0,6.7,6,56.9
8/19/2022 22:00,8/19/2022 23:00,0.187,0,5.5,10,50
8/19/2022 23:00,8/20/2022 0:00,NA,0.1,4.2,7,49.3
8/20/2022 0:00,8/20/2022 1:00,0.175,0,5.4,5,43.4
8/20/2022 1:00,8/20/2022 2:00,0.189,0,6.6,6,33.7
8/20/2022 2:00,8/20/2022 3:00,0.192,0,6.9,12,27.9
8/20/2022 3:00,8/20/2022 4:00,0.191,0.1,7.6,12,25.2
8/20/2022 4:00,8/20/2022 5:00,0.221,0,9.5,8,22.5
8/20/2022 5:00,8/20/2022 6:00,0.419,0.3,9.1,10,17.9
8/20/2022 6:00,8/20/2022 7:00,0.303,1.5,12.3,11,17.3
8/20/2022 7:00,8/20/2022 8:00,0.268,1.2,9.5,8,30.5
8/20/2022 8:00,8/20/2022 9:00,0.218,0.8,6,10,39.1
8/20/2022 9:00,8/20/2022 10:00,0.216,0.9,5.5,9,43.5
8/20/2022 10:00,8/20/2022 11:00,0.222,0.5,3.8,10,54.3
8/20/2022 11:00,8/20/2022 12:00,0.212,0.2,2.9,8,62.5
8/20/2022 12:00,8/20/2022 13:00,0.193,0.2,2.3,9,64.3
8/20/2022 13:00,8/20/2022 14:00,0.194,0.2,2.3,12,67.9
8/20/2022 14:00,8/20/2022 15:00,0.195,0.1,2.6,15,68.3
8/20/2022 15:00,8/20/2022 16:00,0.192,0.1,2.4,15,65.4
8/20/2022 16:00,8/20/2022 17:00,0.189,0.1,2.7,12,56
8/20/2022 17:00,8/20/2022 18:00,0.193,0.1,3.6,10,50.8
8/20/2022 18:00,8/20/2022 19:00,0.201,0,3.8,16,49.3
8/20/2022 19:00,8/20/2022 20:00,0.223,0,6,8,44.1
8/20/2022 20:00,8/20/2022 21:00,0.237,0,5.7,12,42.5
8/20/2022 21:00,8/20/2022 22:00,0.21,0,3.7,10,42.4
8/20/2022 22:00,8/20/2022 23:00,0.23,0,3.8,10,37.2
8/20/2022 23:00,8/21/2022 0:00,NA,0,3.5,12,32.1
8/21/2022 0:00,8/21/2022 1:00,0.198,0,3.4,10,26
8/21/2022 1:00,8/21/2022 2:00,0.206,0,4.1,8,27.3
8/21/2022 2:00,8/21/2022 3:00,0.186,0,2.8,8,31.8
8/21/2022 3:00,8/21/2022 4:00,0.185,0,3.1,8,31.1
8/21/2022 4:00,8/21/2022 5:00,0.179,0.1,2.5,11,34.1
8/21/2022 5:00,8/21/2022 6:00,0.171,0.1,2,8,34.5
8/21/2022 6:00,8/21/2022 7:00,0.171,0.2,1.8,10,37.2
8/21/2022 7:00,8/21/2022 8:00,0.179,0.5,2.7,16,37.8
8/21/2022 8:00,8/21/2022 9:00,0.174,0.3,1.2,10,42.6
8/21/2022 9:00,8/21/2022 10:00,0.171,0.2,0.9,6,48.7
8/21/2022 10:00,8/21/2022 11:00,0.162,0.1,0.8,4,53.8
8/21/2022 11:00,8/21/2022 12:00,0.161,0.1,0.8,4,55.2
8/21/2022 12:00,8/21/2022 13:00,0.155,0.1,0.7,2,56.3
8/21/2022 13:00,8/21/2022 14:00,0.156,0.1,1,3,55.9
8/21/2022 14:00,8/21/2022 15:00,0.164,0.2,1.2,7,56.3
8/21/2022 15:00,8/21/2022 16:00,0.17,0.2,1.3,7,57.4
8/21/2022 16:00,8/21/2022 17:00,0.159,0.2,1.2,9,55.7
8/21/2022 17:00,8/21/2022 18:00,0.172,0.1,1.6,5,55.4
8/21/2022 18:00,8/21/2022 19:00,0.191,0,2.8,3,53.6
8/21/2022 19:00,8/21/2022 20:00,0.198,0,4.9,3,46.8
8/21/2022 20:00,8/21/2022 21:00,0.209,0,5.2,8,45.8
8/21/2022 21:00,8/21/2022 22:00,0.202,0,4.8,11,43.6
8/21/2022 22:00,8/21/2022 23:00,0.195,0,4.1,10,40
8/21/2022 23:00,8/22/2022 0:00,NA,0,3.6,9,35.3
8/22/2022 0:00,8/22/2022 1:00,NA,NA,NA,6,31.4
8/22/2022 1:00,8/22/2022 2:00,NA,NA,NA,6,30
8/22/2022 2:00,8/22/2022 3:00,0.157,0.1,1.9,5,32.6
8/22/2022 3:00,8/22/2022 4:00,0.155,0,1.5,8,32
8/22/2022 4:00,8/22/2022 5:00,0.181,0,2,7,26.2
8/22/2022 5:00,8/22/2022 6:00,0.215,0.1,3.4,9,20.2
8/22/2022 6:00,8/22/2022 7:00,0.206,0.2,2.8,9,19
8/22/2022 7:00,8/22/2022 8:00,0.176,0.4,2.9,7,20
8/22/2022 8:00,8/22/2022 9:00,0.178,0.4,3,4,21.7
8/22/2022 9:00,8/22/2022 10:00,0.182,0.7,3.1,2,21.8
8/22/2022 10:00,8/22/2022 11:00,0.173,0.4,2.5,1,23.9
8/22/2022 11:00,8/22/2022 12:00,0.157,0.3,1.9,0,28.8
8/22/2022 12:00,8/22/2022 13:00,0.14,0.1,1.3,0,31.7
8/22/2022 13:00,8/22/2022 14:00,0.158,0.2,1.7,-1,27.3
8/22/2022 14:00,8/22/2022 15:00,0.154,0.2,1.6,0,28.3
8/22/2022 15:00,8/22/2022 16:00,NA,NA,NA,NA,NA
8/22/2022 16:00,8/22/2022 17:00,NA,NA,NA,NA,NA
8/22/2022 17:00,8/22/2022 18:00,NA,NA,NA,NA,NA
8/22/2022 18:00,8/22/2022 19:00,NA,NA,NA,NA,NA
8/22/2022 19:00,8/22/2022 20:00,NA,NA,NA,NA,NA
8/22/2022 20:00,8/22/2022 21:00,NA,NA,NA,NA,NA
8/22/2022 21:00,8/22/2022 22:00,NA,NA,NA,NA,NA
8/22/2022 22:00,8/22/2022 23:00,NA,NA,NA,NA,NA
8/22/2022 23:00,8/23/2022 0:00,NA,NA,NA,NA,NA
8/23/2022 0:00,8/23/2022 1:00,NA,NA,NA,NA,NA
8/23/2022 1:00,8/23/2022 2:00,NA,NA,NA,NA,NA
8/23/2022 2:00,8/23/2022 3:00,NA,NA,NA,NA,NA
8/23/2022 3:00,8/23/2022 4:00,NA,NA,NA,NA,NA
8/23/2022 4:00,8/23/2022 5:00,NA,NA,NA,NA,NA
8/23/2022 5:00,8/23/2022 6:00,NA,NA,NA,NA,NA
8/23/2022 6:00,8/23/2022 7:00,NA,NA,NA,NA,NA
8/23/2022 7:00,8/23/2022 8:00,NA,NA,NA,NA,NA
8/23/2022 8:00,8/23/2022 9:00,NA,NA,NA,NA,NA
8/23/2022 9:00,8/23/2022 10:00,NA,NA,NA,NA,NA
8/23/2022 10:00,8/23/2022 11:00,NA,NA,NA,NA,NA
8/23/2022 11:00,8/23/2022 12:00,NA,NA,NA,NA,NA
8/23/2022 12:00,8/23/2022 13:00,NA,NA,NA,NA,NA
8/23/2022 13:00,8/23/2022 14:00,NA,NA,NA,NA,NA
8/23/2022 14:00,8/23/2022 15:00,NA,NA,NA,NA,NA
8/23/2022 15:00,8/23/2022 16:00,0.124,0.1,1.4,-2,41.4
8/23/2022 16:00,8/23/2022 17:00,0.16,0.3,3.8,-2,35.9
8/23/2022 17:00,8/23/2022 18:00,0.161,0.2,4.3,-1,30
8/23/2022 18:00,8/23/2022 19:00,0.14,0,3.1,-1,41.6
8/23/2022 19:00,8/23/2022 20:00,0.169,0.1,5.4,0,32.2
8/23/2022 20:00,8/23/2022 21:00,0.234,0.1,10.4,0,23.9
8/23/2022 21:00,8/23/2022 22:00,0.282,0.1,13.2,1,17.5
8/23/2022 22:00,8/23/2022 23:00,0.293,0.2,12.9,1,12
8/23/2022 23:00,8/24/2022 0:00,NA,0.2,12,0,9.6
8/24/2022 0:00,8/24/2022 1:00,0.29,0.4,11.6,5,7.3
8/24/2022 1:00,8/24/2022 2:00,0.248,0.2,8.7,3,12
8/24/2022 2:00,8/24/2022 3:00,0.242,0.3,8.8,0,8.3
8/24/2022 3:00,8/24/2022 4:00,0.249,0.8,9.4,2,5.6
8/24/2022 4:00,8/24/2022 5:00,0.268,1.6,13,1,3.3
8/24/2022 5:00,8/24/2022 6:00,0.224,1.4,12,-1,11.8
8/24/2022 6:00,8/24/2022 7:00,0.22,2.1,7.5,-2,20.1
8/24/2022 7:00,8/24/2022 8:00,0.192,1.2,3.6,0,24.4
8/24/2022 8:00,8/24/2022 9:00,0.177,1,3,1,27.8
8/24/2022 9:00,8/24/2022 10:00,0.169,0.6,2.1,0,33.5
8/24/2022 10:00,8/24/2022 11:00,0.159,0.4,1.8,-1,39.2
8/24/2022 11:00,8/24/2022 12:00,0.152,0.3,1.6,0,42.1
8/24/2022 12:00,8/24/2022 13:00,0.149,0.4,1.4,-1,42.4
8/24/2022 13:00,8/24/2022 14:00,0.145,0.3,1.3,-1,43.5
8/24/2022 14:00,8/24/2022 15:00,NA,NA,NA,0,43.8
8/24/2022 15:00,8/24/2022 16:00,NA,NA,NA,3,44.9
8/24/2022 16:00,8/24/2022 17:00,NA,NA,NA,1,45
8/24/2022 17:00,8/24/2022 18:00,NA,NA,NA,-1,43.7
8/24/2022 18:00,8/24/2022 19:00,0.163,0.3,4.5,-1,39.6
8/24/2022 19:00,8/24/2022 20:00,0.213,0.3,8.3,-1,29.7
8/24/2022 20:00,8/24/2022 21:00,0.267,0,9,2,30.9
8/24/2022 21:00,8/24/2022 22:00,0.251,0.1,7.3,4,31
8/24/2022 22:00,8/24/2022 23:00,0.235,0.2,8.4,6,28
8/24/2022 23:00,8/25/2022 0:00,NA,0.2,7,3,28.6
8/25/2022 0:00,8/25/2022 1:00,0.228,0.1,7.9,1,22.4
8/25/2022 1:00,8/25/2022 2:00,0.253,0.2,9.8,0,13.3
8/25/2022 2:00,8/25/2022 3:00,0.238,0.5,10.2,3,8.2
8/25/2022 3:00,8/25/2022 4:00,0.247,0.6,10.8,3,4.4
8/25/2022 4:00,8/25/2022 5:00,0.308,3.2,9.7,3,NA
8/25/2022 5:00,8/25/2022 6:00,0.501,9.3,9.4,3,NA
8/25/2022 6:00,8/25/2022 7:00,0.413,5.2,8.8,5,9.8
8/25/2022 7:00,8/25/2022 8:00,0.253,2.3,5.2,5,19.6
8/25/2022 8:00,8/25/2022 9:00,0.205,1.4,4.3,5,28.9
8/25/2022 9:00,8/25/2022 10:00,0.173,0.6,2.8,4,37.2
8/25/2022 10:00,8/25/2022 11:00,0.157,0.3,1.8,1,40.3
8/25/2022 11:00,8/25/2022 12:00,0.153,0.4,2.1,3,43.4
8/25/2022 12:00,8/25/2022 13:00,0.151,0.5,2.5,7,45.3
8/25/2022 13:00,8/25/2022 14:00,0.15,0.4,2.2,5,47.1
8/25/2022 14:00,8/25/2022 15:00,0.175,0.3,2.6,4,54.3
8/25/2022 15:00,8/25/2022 16:00,0.164,0.2,2,3,47.5
8/25/2022 16:00,8/25/2022 17:00,0.187,0.2,2.5,2,46.7
8/25/2022 17:00,8/25/2022 18:00,0.186,0.1,3.3,5,49.1
8/25/2022 18:00,8/25/2022 19:00,0.223,0,6.3,7,43.8
8/25/2022 19:00,8/25/2022 20:00,0.241,0,7.9,8,39.1
8/25/2022 20:00,8/25/2022 21:00,0.247,0,8.5,6,34.4
8/25/2022 21:00,8/25/2022 22:00,0.257,0,9.6,5,31
8/25/2022 22:00,8/25/2022 23:00,0.247,0,10.2,3,28.1
