datetime,co2_corrected_avg,temp,node_id,co2_ref,tenth_percentile_ref,tenth_percentile,m,b,offset_Tcorrected,offset_fit,co2_corrected_avg_T_drift_applied
2022-09-01 04:00:00-07:00,511.6160190484962,20.315712833333333,250,460.1103346007245,441.8902707753,439.02012606084656,-0.14115216307294975,-5.741730188727791,-4.201792902035038,-10.5588071050376,520.8431779659521
2022-09-01 05:00:00-07:00,504.89181785143603,20.451469,250,459.2886900461992,442.20327544201086,439.18678486800104,-0.14148316409838976,-5.736523138554811,-4.357037265659585,-10.557716167157599,514.1089873269439
2022-09-01 06:00:00-07:00,520.4910492352413,19.518393166666666,250,464.2295841427453,444.6887426759124,441.25894126440494,-0.14202696443444,-5.732455282390311,-4.709187131227395,-10.5566252292776,529.7682887447991
2022-09-01 07:00:00-07:00,522.1671820337028,19.406088,250,469.13263082360214,442.5222609476298,439.3796083124282,-0.1419606231130907,-5.734295487272217,-4.414677009893865,-10.5555342913976,531.4506919504081
2022-09-01 08:00:00-07:00,486.34184837462766,23.132333,250,461.65975702356786,433.7893495208265,426.3372312877481,-0.1418132053698969,-5.738591577503556,-8.968389385692888,-10.5544433535176,495.38002057553075
2022-09-01 09:00:00-07:00,479.7195098692636,25.05526866666667,250,457.1300366168112,432.193641965258,423.67327607020485,-0.1416910922181072,-5.745502255119744,-10.162681051949505,-10.5533524156376,488.6305471280049
2022-09-01 10:00:00-07:00,478.68884187921304,32.74497916666667,250,446.47606334656035,431.4302500751577,419.5483475884964,-0.14159188485215232,-5.751484092016394,-14.028260456840144,-10.5522614777576,487.0947453867918
2022-09-01 11:00:00-07:00,477.2586296191439,33.2226925,250,441.288724824518,432.02242701021135,419.4676676000315,-0.14154858790524869,-5.7531957599244095,-14.732430389148249,-10.5511705398776,485.6321291800531
2022-09-01 12:00:00-07:00,475.8573266450816,32.73424,250,440.8663170420897,432.46371342771033,424.0377400554571,-0.1425847507645631,-5.712574185369521,-10.571627414790214,-10.5500796019976,484.26175220454223
2022-09-01 13:00:00-07:00,473.9306397334337,32.682313728813554,250,439.50158147086336,432.23903677883527,423.5191330839328,-0.1439055649568267,-5.66182040478173,-10.862154089953378,-10.5489886641176,482.3373780025004
